"plotID","plot_type","treeNum","DBH_cm","slope","pitchTubes","exitHoles","activeBranchCanker","inactiveBranchCanker","activeBoleCanker","inactiveBoleCanker","notes","plot_elevation_ft","trans_length","width","percentLive","ribes_50m","ribes_100m","ribes_150m","ribes_200m","plotNum"
39,"random",34,7.3,4.8,"N","N",0,0,0,0,"yellow/brown needles, WF, NM",4855,50,NA,99,"RIRO",NA,NA,NA,33
39,"random",35,0,4.8,"N","N",0,0,0,0,"brown needles, WF",4855,50,NA,98,"RIRO",NA,NA,NA,33
39,"random",36,143.2,4.8,"N","N",0,0,0,0,"mistle, brooming, flag attached to broom, cones, pitching FS",4855,50,NA,99,"RIRO",NA,NA,NA,33
39,"random",37,0.9,4.8,"N","N",0,0,0,0,"brown needles, WF, NM, old mech pitching, cones",4855,50,NA,98,"RIRO",NA,NA,NA,33
39,"random",38,127.8,4.8,"N","N",0,0,0,0,"cones, flaglet",4855,50,NA,99,"RIRO",NA,NA,NA,33
39,"random",39,0,4.8,"N","N",0,0,0,0,"brown needles, WF, cones",4855,50,NA,99,"RIRO",NA,NA,NA,33
39,"random",40,51.6,4.8,"N","N",0,0,0,0,"WB, WP, mech, lean, cones",4855,50,NA,99,"RIRO",NA,NA,NA,33
39,"random",41,0,4.8,"N","N",0,0,0,0,"NM, WF, brown needles close to bole",4855,50,NA,96,"RIRO",NA,NA,NA,33
39,"random",42,0,4.8,"N","N",0,0,0,0,"brown needles, WF",4855,50,NA,98,"RIRO",NA,NA,NA,33
39,"random",43,0,4.8,"N","N",0,0,0,0,"NM, WF, flaglet",4855,50,NA,98,"RIRO",NA,NA,NA,33
39,"random",44,0,4.8,"N","N",0,0,0,0,"brown needles, WF, NM",4855,50,NA,99,"RIRO",NA,NA,NA,33
39,"random",45,1.6,4.8,"N","N",0,0,0,0,"WF, brown needles",4855,50,NA,99,"RIRO",NA,NA,NA,33
39,"random",46,0,4.8,"N","N",0,0,0,0,"WF, brown needles",4855,50,NA,98,"RIRO",NA,NA,NA,33
39,"random",47,20.1,4.8,"N","N",0,0,0,0,"SD, broken almost fallen over, WB, hanging by a thread",4855,50,NA,0,"RIRO",NA,NA,NA,33
4,"random",1,115.9,28,"N","N",0,0,0,0,"cones, yellowing needles",7834,82,40,96,"N","N",NA,NA,4
4,"random",2,15.4,28,"N","N",0,0,0,0,"pitching from fire scar, no cones, yellowing needles",7834,82,40,97,"N","N",NA,NA,4
4,"random",3,27.4,28,"N","N",0,0,0,0,"pitching from fire scar, wood borers in fire scar, pitching on bole (probably from growth), yellowing needles at base",7834,82,40,98,"N","N",NA,NA,4
4,"random",4,148.9,28,"DEVA","N",0,0,0,0,"cat face fire scar, baby cones, lots of yellowing needles, pitch tubes are in fire scar",7834,82,40,96,"N","N",NA,NA,4
4,"random",5,82.3,28,"N","N",0,0,0,0,"cones, yellowing needles, multiple forks",7834,82,40,97,"N","N",NA,NA,4
4,"random",6,53,28,"N","N",0,0,0,0,"cones, yellowing needles",7834,82,40,96,"N","N",NA,NA,4
4,"random",7,20.5,28,"N","N",0,0,0,0,"pitching from fire scar, no cones, yellowing needles",7834,82,40,97,"N","N",NA,NA,4
4,"random",8,70.1,28,"N","N",0,0,0,0,"a little yellowing needles, baby cones, lichen",7834,82,40,97,"N","N",NA,NA,4
4,"random",9,43,28,"N","N",0,0,0,0,"baby cones, yellowing needles",7834,82,40,97,"N","N",NA,NA,4
4,"random",10,27.3,28,"N","N",0,0,0,0,"a little yellowing needles, no cones, pitching from fire scar",7834,82,40,98,"N","N",NA,NA,4
4,"random",11,18,28,"N","N",0,0,0,0,"pitching from fire scar, straight line DBH because next to tree 12, height a little bit weird because top is hard to see, no cones, yellowing needles",7834,82,40,97,"N","N",NA,NA,4
4,"random",12,27,28,"N","N",0,0,0,0,"cones, yellowing needles, striaght line DBH because next to tree 11",7834,82,40,97,"N","N",NA,NA,4
4,"random",13,28.8,28,"N","N",0,0,0,0,"straight line DBH because dead PIJE was squeezed into PILA, pitching from MECH, no cones, yellowing needles, more pitching higher on bole probably from the same MECH, sapsucker",7834,82,40,97,"N","N",NA,NA,4
4,"random",14,20.9,28,"N","N",0,0,0,0,"pitching from fire scar, no cones, yellowing needles, no cones, a little suppressed",7834,82,40,96,"N","N",NA,NA,4
4,"random",15,20.1,28,"DEVA","DEVA",0,0,0,0,"no cones, yellowing needles, suppressed, pitching from fire scar, a few pitch tubes in fire scar",7834,82,40,96,"N","N",NA,NA,4
4,"random",16,123.2,28,"N","N",0,0,0,0,"cat face fire scar, lots of ipps at top, pitching from fire scar, sparse top, cones",7834,82,40,94,"N","N",NA,NA,4
4,"random",17,9.1,28,"N","N",0,0,0,0,"pitching from growth",7834,82,40,97,"N","N",NA,NA,4
4,"random",18,65.1,28,"N","N",0,0,0,0,"cones, yellowing needles",7834,82,40,97,"N","N",NA,NA,4
4,"random",19,65.1,28,"N","N",0,0,0,0,"cones, yellowing needles, adjacent fir has 0.8m fire scar that shielded the PILA",7834,82,40,97,"N","N",NA,NA,4
4,"random",20,51.5,28,"N","N",0,0,0,0,"cones, yellowing needles, sparse top (possible ipps)",7834,82,40,97,"N","N",NA,NA,4
4,"random",21,80.2,28,"N","N",0,0,0,0,"cones, yellowing needles, pitching from fire scar",7834,82,40,96,"N","N",NA,NA,4
4,"random",22,132.4,28,"DEVA","DEVA",0,0,0,0,"wood borers, pitching from fire scar",7834,82,40,0,"N","N",NA,NA,4
4,"random",23,11.5,28,"N","N",0,0,0,0,"1 giant cone, yellowing needles, pitching from growth",7834,82,40,97,"N","N",NA,NA,4
4,"random",24,29.1,28,"N","N",0,0,0,0,"no cones, yellowing needles",7834,82,40,98,"N","N",NA,NA,4
4,"random",25,99,28,"N","N",0,0,0,0,"cones, yellowing needles, flag is probably twig beetles",7834,82,40,95,"N","N",NA,NA,4
4,"random",26,30.9,28,"N","N",0,0,0,0,"yellowing needles, no cones",7834,82,40,97,"N","N",NA,NA,4
4,"random",27,34.4,28,"N","N",0,0,0,0,"flag is probably suppression",7834,82,40,98,"N","N",NA,NA,4
4,"random",28,112.7,28,"N","N",0,0,0,0,"dead branch tips especially at the top (probably ipps), sparse top",7834,82,40,96,"N","N",NA,NA,4
4,"random",29,120.9,28,"DEVA","N",0,0,0,0,"cat face fire scar, pitching from fire scar, woodpecker in fire scar, pitch tubes in fire scar, lots of cones, lots of ipps causing sparse branch tips espeically at the top, bottom is broom-y but with no visible MIST",7834,82,40,96,"N","N",NA,NA,4
4,"random",30,30.1,28,"N","N",0,0,0,0,"no cones, yellowing needles, pitching from sapsucker",7834,82,40,98,"N","N",NA,NA,4
4,"random",31,39.1,28,"N","N",0,0,0,0,"fused with a growth groove with a PIJE, yellowing needles, some flaglets, no cones, pitching from fire scar",7834,82,40,98,"N","N",NA,NA,4
4,"random",32,28.7,28,"N","N",0,0,0,0,"flags may be suppression, no cones, yellowing needles",7834,82,40,96,"N","N",NA,NA,4
4,"random",33,10.3,28,"N","N",0,0,0,1,"pitching from bole",7834,82,40,0,"N","N",NA,NA,4
4,"random",34,10.5,28,"N","N",0,0,0,0,NA,7834,82,40,97,"N","N",NA,NA,4
41,"random",1,100.7,1.4,"N","N",0,0,0,0,"by river, 1 flaglet lower canopy",4095,50,NA,99,"N",NA,NA,NA,34
41,"random",2,28.4,1.4,"N","N",0,0,0,0,"SUS, flaglets, 1 side completely suppressed, multiple leaders, dark section on bole near flag, streaming yellow pitch (some from WP & mech...still looks sus though)",4095,50,NA,95,"N",NA,NA,NA,34
41,"random",3,120.6,1.4,"N","N",0,0,0,0,"cones, healthy",4095,50,NA,100,"N",NA,NA,NA,34
41,"random",4,95.7,1.4,"N","N",0,0,0,0,"couple flaglets, cones, by a trail",4095,50,NA,99,"N",NA,NA,NA,34
43,"random",1,104.6,9.8,"N","N",0,0,0,0,"fire damage, cones",5058,44,15,99,NA,NA,NA,NA,35
43,"random",2,105.3,9.8,"N","N",0,0,0,0,"pitch pooling, fire damage, possible DEVA, cones",5058,44,15,99,NA,NA,NA,NA,35
43,"random",3,24.4,9.8,"N","N",0,0,0,0,"no cones",5058,44,15,100,NA,NA,NA,NA,35
43,"random",4,112.3,9.8,"DEVA","N",0,0,0,0,"old DEVA red/gray pitch, fire scar 10m",5058,44,15,95,NA,NA,NA,NA,35
43,"random",5,226,9.8,"DEVA","N",0,0,0,0,"old DEVA and recent DEVA, sloughing bark",5058,44,15,0,NA,NA,NA,NA,35
43,"random",6,80.1,9.8,"N","DEND",0,0,0,0,"fire scar, large exit holes, few smaller exit holes",5058,44,15,0,NA,NA,NA,NA,35
43,"random",7,88.8,9.8,"N","N",0,0,0,0,"pitching from fire scar, large exit holes, woodpecker holes, few dead branches",5058,44,15,100,NA,NA,NA,NA,35
43,"random",8,NA,9.8,"N","N",0,0,0,0,"exit holes of variable diameter (unclear if DEPO)",5058,44,15,95,NA,NA,NA,NA,35
43,"random",9,77.1,9.8,"N","N",0,0,0,0,"DTOP is MECH, fire scar",5058,44,15,98,NA,NA,NA,NA,35
43,"random",10,138.9,9.8,"N","N",0,0,0,0,"fire scar 3m, pitching, sus DEVA (maybe tube, 1ish hole)",5058,44,15,99,NA,NA,NA,NA,35
43,"random",11,59.4,9.8,"N","N",0,0,0,0,"fire scar 3m, tiny holes, pooling pitch, 2 leaders",5058,44,15,95,NA,NA,NA,NA,35
43,"random",12,117.3,9.8,"N","N",0,0,0,0,"DBH taken as 1.7 meters because obstructed, fire scar, pitching, possible exit holes, woodpecker",5058,44,15,100,NA,NA,NA,NA,35
43,"random",13,102.1,9.8,"N","DEND",0,0,0,0,"large fire scar, pitching, variable exit holes",5058,44,15,100,NA,NA,NA,NA,35
43,"random",14,100.8,9.8,"N","DEND",0,0,0,0,"fire scar, woodpecker, cryptoporus",5058,44,15,99,NA,NA,NA,NA,35
43,"random",15,85,9.8,"N","DEND",0,0,0,0,"DBH estimated as 3 meters due to log, large flaglet, fire scar, exit holes, pitching",5058,44,15,97,NA,NA,NA,NA,35
44,"highseverity",1,52.1,28.7,"N","N",0,0,0,0,"2.5m from road, no cones",5258,200,40,100,"RIRO","N","RIRO","N",36
44,"highseverity",2,22.1,28.7,"N","N",0,0,0,0,"pitching from fire scar, 2.5m from road, no cones",5258,200,40,100,"RIRO","N","RIRO","N",36
44,"highseverity",3,26.5,28.7,"N","N",0,0,0,0,"4.1m from road, pitching from fire scar, beetles in fire scar only, no cones",5258,200,40,99,"RIRO","N","RIRO","N",36
44,"highseverity",4,5.5,28.7,"N","N",0,0,0,0,NA,5258,200,40,0,"RIRO","N","RIRO","N",36
44,"highseverity",5,0,28.7,"N","N",0,0,0,0,"winter flecking, 2m from the other side of the road from the other trees, no cones",5258,200,40,97,"RIRO","N","RIRO","N",36
44,"highseverity",6,3.2,28.7,"N","N",0,0,0,0,"7.8m from far side of 4m road, growing out of rock, bluish, yellowing needles, no cones",5258,200,40,93,"RIRO","N","RIRO","N",36
44,"highseverity",7,24.6,28.7,"N","N",0,0,0,0,"yellowing needles, no cones, suppressed, overtopped by PIPO, CADE and QUKE",5258,200,40,87,"RIRO","N","RIRO","N",36
44,"highseverity",8,50.2,28.7,"N","DEND",0,0,0,0,"wood borers, too old to assess for WPBR",5258,200,40,0,"RIRO","N","RIRO","N",36
45,"random",1,109,5,"N","N",0,0,0,0,"cones, older",4188,95,NA,99,"RIRO","RIRO",NA,NA,37
45,"random",2,0,5,"N","N",0,0,0,0,"needle miner, mech, growing in wood pile",4188,95,NA,98,"RIRO","RIRO",NA,NA,37
45,"random",3,0,5,"N","N",0,0,0,0,"needle miner, winter flecking",4188,95,NA,98,"RIRO","RIRO",NA,NA,37
45,"random",4,1.2,5,"N","N",0,3,0,1,"dio moth + dots of pitch on cankers",4188,95,NA,0,"RIRO","RIRO",NA,NA,37
45,"random",5,4.1,5,"N","N",1,0,0,0,"1 sus inactive branch canker, mech, branch canker still had green needles on both sides",4188,95,NA,96,"RIRO","RIRO",NA,NA,37
45,"random",6,101,5,"N","N",0,0,0,0,"a few flaglets, 2 sus old branches",4188,95,NA,96,"RIRO","RIRO",NA,NA,37
45,"random",7,76.5,5,"N","N",0,1,1,0,"a few flagles, old dead branches + subtle pitching from bole canker",4188,95,NA,98,"RIRO","RIRO",NA,NA,37
45,"random",8,0,5,"N","N",0,0,0,0,"needle miner",4188,95,NA,90,"RIRO","RIRO",NA,NA,37
45,"random",9,75.3,5,"N","N",0,0,0,0,"1 sus active branch canker, old dead top, new leader, BROKE, no cones, suppressed",4188,95,NA,94,"RIRO","RIRO",NA,NA,37
45,"random",10,77.9,5,"N","N",0,0,0,0,"The tall one, a couple flaglets, no cones",4188,95,NA,98,"RIRO","RIRO",NA,NA,37
45,"random",11,63.3,5,"N","N",0,0,0,0,"flaglets, small fire damage, no cones",4188,95,NA,97,"RIRO","RIRO",NA,NA,37
45,"random",12,68.3,5,"N","N",0,0,0,0,"sparse, lots of lichen and old dead branches",4188,95,NA,97,"RIRO","RIRO",NA,NA,37
45,"random",13,47.4,5,"N","N",0,0,0,0,"sparse, lots of lichen and old dead branches",4188,95,NA,97,"RIRO","RIRO",NA,NA,37
45,"random",14,31.8,5,"N","N",0,0,0,0,"lots of flaglets",4188,95,NA,97,"RIRO","RIRO",NA,NA,37
45,"random",15,81,5,"N","N",0,0,0,0,"cones, little suppressed, 1 sus dead branch tip w/ swelling",4188,95,NA,98,"RIRO","RIRO",NA,NA,37
45,"random",16,103.5,5,"N","N",0,0,0,0,"cones",4188,95,NA,99,"RIRO","RIRO",NA,NA,37
45,"random",17,53.3,5,"N","N",0,0,0,0,"trident leaders (2 dead, multiple leaders) poss old bole canker",4188,95,NA,96,"RIRO","RIRO",NA,NA,37
45,"random",18,73.3,5,"N","N",0,0,0,0,"flaglets",4188,95,NA,96,"RIRO","RIRO",NA,NA,37
45,"random",19,43,5,"N","N",2,0,0,0,"1 sus inactive bole canker, mech, dead top very old",4188,95,NA,92,"RIRO","RIRO",NA,NA,37
45,"random",20,17.9,5,"N","N",0,0,0,0,"multiple leaders, share base with above, old dead top",4188,95,NA,90,"RIRO","RIRO",NA,NA,37
45,"random",21,87,5,"N","N",0,0,0,0,"firescar w/ pitching, flaglets",4188,95,NA,97,"RIRO","RIRO",NA,NA,37
45,"random",22,43.7,5,"N","N",0,0,0,0,"firescar w/ pitching, flaglets",4188,95,NA,95,"RIRO","RIRO",NA,NA,37
45,"random",23,74.9,5,"N","N",0,0,0,0,"flaglets",4188,95,NA,96,"RIRO","RIRO",NA,NA,37
45,"random",24,0,5,"N","N",0,0,0,0,"needle miner, winter flecking, mech",4188,95,NA,96,"RIRO","RIRO",NA,NA,37
45,"random",25,1.149,5,"N","N",0,0,0,0,"winter flecking, chewing",4188,95,NA,99,"RIRO","RIRO",NA,NA,37
45,"random",26,4.21,5,"N","N",0,3,1,0,"old dtop",4188,95,NA,92,"RIRO","RIRO",NA,NA,37
45,"random",27,1.58,5,"N","N",0,0,0,0,"needle miner, winter flacking",4188,95,NA,99,"RIRO","RIRO",NA,NA,37
45,"random",28,0.9,5,"N","N",0,0,0,0,"needle miner, winter flecking",4188,95,NA,96,"RIRO","RIRO",NA,NA,37
45,"random",29,3.14,5,"N","N",0,0,0,0,"mech, needle miner, winter flecking",4188,95,NA,96,"RIRO","RIRO",NA,NA,37
45,"random",30,39.5,5,"N","N",0,0,0,0,"flaglets",4188,95,NA,98,"RIRO","RIRO",NA,NA,37
45,"random",31,1.6,5,"N","N",0,0,0,0,NA,4188,95,NA,97,"RIRO","RIRO",NA,NA,37
45,"random",32,3.7,5,"N","N",0,0,0,0,NA,4188,95,NA,98,"RIRO","RIRO",NA,NA,37
45,"random",33,1.6,5,"N","N",0,0,0,0,"needle miner, winter flecking, sad",4188,95,NA,95,"RIRO","RIRO",NA,NA,37
45,"random",34,3.2,5,"N","N",0,0,0,0,"mech, winter flecking, needle miner",4188,95,NA,96,"RIRO","RIRO",NA,NA,37
45,"random",35,0,5,"N","N",0,0,0,0,"2 flaglets",4188,95,NA,94,"RIRO","RIRO",NA,NA,37
45,"random",36,3.8,5,"N","N",0,0,0,0,"needle miner, winter flecking",4188,95,NA,98,"RIRO","RIRO",NA,NA,37
45,"random",37,21.7,5,"N","N",0,0,0,0,"2 old Dtop, trident top, poss old bole canker",4188,95,NA,92,"RIRO","RIRO",NA,NA,37
45,"random",38,0,5,"N","N",0,0,0,0,"needle miner + winter flecking, mech",4188,95,NA,97,"RIRO","RIRO",NA,NA,37
45,"random",39,0,5,"N","N",0,0,0,0,"mech",4188,95,NA,97,"RIRO","RIRO",NA,NA,37
45,"random",40,62.5,5,"N","N",0,0,0,0,"supressed, dtop poss mech",4188,95,NA,95,"RIRO","RIRO",NA,NA,37
45,"random",41,130.9,5,"N","N",0,0,0,0,NA,4188,95,NA,98,"RIRO","RIRO",NA,NA,37
45,"random",42,1.8,5,"N","N",0,0,0,0,"needle miner",4188,95,NA,97,"RIRO","RIRO",NA,NA,37
45,"random",43,60.4,5,"N","N",0,1,0,0,"winter flecking, needle miner",4188,95,NA,96,"RIRO","RIRO",NA,NA,37
45,"random",44,0,5,"N","N",0,0,0,0,NA,4188,95,NA,97,"RIRO","RIRO",NA,NA,37
48,"random",1,NA,10.2,NA,NA,0,0,0,0,"Closest tree visible from plot beginning (on the ridge 900.9m away at 262 magnetic from observation point 0271554, 4182436 (66i pt 278 +/- 0ft)), cones, flaglets, split top, DBH and height estimated, can't see bole for a fire scar and beetles assessment, can't see bole so unsure about fire scar and other detailed assessments",6928,100,40,96,"NONE","NONE","NONE","NONE",38
48,"random",2,61.6,10.2,"NONE","NONE",0,0,0,0,"2 cones, yellowing needles, flaglets, old dead branches",7316,100,40,89,"NONE","NONE","NONE","NONE",38
48,"random",3,21.3,10.2,"NONE","NONE",0,0,0,0,"no cones, yellowing needles, needle miner, MECH?",6739,100,40,94,"NONE","NONE","NONE","NONE",38
48,"random",4,22.2,10.2,"NONE","NONE",0,0,0,0,"no cones, yellowing needles, needle miner, snow mold",6717,100,40,96,"NONE","NONE","NONE","NONE",38
48,"random",5,61,10.2,"NONE","NONE",0,0,0,0,"cones, yellowing needles, a little CROOK at top, lichen",6668,100,40,95,"NONE","NONE","NONE","NONE",38
48,"random",6,33.9,10.2,"NONE","NONE",0,0,0,0,"no cones, yellowing needles",6766,100,40,97,"NONE","NONE","NONE","NONE",38
48,"random",7,0,10.2,"NONE","NONE",0,0,0,0,"3m from trail, needle miner, winter flecking, snow mold, top chewed",6811,100,40,97,"NONE","NONE","NONE","NONE",38
48,"random",8,1.2,10.2,"NONE","NONE",0,2,0,0,"rodent chew, needle miner, winter flecking, 3m from trail, 2 inactive branch cankers have dio moth, swelling, pitching, darkening (photo JEC phone 4:15pm 9-15-23)",6803,100,40,96,"NONE","NONE","NONE","NONE",38
48,"random",9,15.6,10.2,"NONE","NONE",0,0,0,0,"3m from trail, lichen, yellowing needles",6781,100,40,94,"NONE","NONE","NONE","NONE",38
48,"random",10,1.3,10.2,"NONE","NONE",3,1,1,0,"1.7 height to DTOP, 1.4 height to live top, snow mold, needle miner, bole canker causing DTOP, 5m from trail",6790,100,40,85,"NONE","NONE","NONE","NONE",38
48,"random",11,1,10.2,"NONE","NONE",0,0,0,0,"8m from trail, growing under a log, needle miner, winter flecking, yellowing needles, ants, aphids",6866,100,40,96,"NONE","NONE","NONE","NONE",38
48,"random",12,15.7,10.2,"NONE","NONE",0,0,0,0,"needle miner, winter flecking, a few flaglets, few yellowing needles, no cones",7305,100,40,98,"NONE","NONE","NONE","NONE",38
48,"random",13,21.4,10.2,"NONE","NONE",0,0,0,0,"needle miner, winter flecking, a few flaglets, few yellowing needles, no cones",7264,100,40,98,"NONE","NONE","NONE","NONE",38
48,"random",14,157.8,10.2,"NONE","NONE",0,0,0,0,"cones, a few yellowing needles, 8-10m from trail",7386,100,40,97,"NONE","NONE","NONE","NONE",38
48,"random",15,64.2,10.2,"NONE","NONE",0,0,0,0,"no cones, 8-10m from trail",7389,100,40,99,"NONE","NONE","NONE","NONE",38
48,"random",16,7.3,10.2,"NONE","NONE",0,0,0,0,"yellowing needles, 8-10m from trail, 0.4m towards trail from the tree above",7345,100,40,97,"NONE","NONE","NONE","NONE",38
49,"random",1,0,24,"N","N",0,0,0,0,"old Dtop, NM, suppressed, just outside negative, ~3 other saplings a bit further",3998,100,NA,95,"RIRO","N",NA,NA,39
49,"random",2,116.5,24,"N","N",0,0,0,0,"cones, healthy beautiful tree, creekside hard to assess",3998,100,NA,99,"RIRO","N",NA,NA,39
49,"random",3,0,24,"N","N",0,0,0,0,"lean, crushed under log, mech, NM",3998,100,NA,98,"RIRO","N",NA,NA,39
49,"random",4,0,24,"N","N",0,0,0,0,"NM",3998,100,NA,99,"RIRO","N",NA,NA,39
49,"random",5,48,24,"N","N",0,0,0,0,"old Dtop, but new leader,sus flags 2-4. 12:14pm JEC phone, possible recovered tree from WPBR",3998,100,NA,93,"RIRO","N",NA,NA,39
49,"random",6,0,24,"N","N",0,0,0,0,"1 SUS active branch canker. Photos (3) JEC 11:28am. Swelling, dark but no pitch. NM, WF. Just outside plot to side near creek",3998,100,NA,87,"RIRO","N",NA,NA,39
49,"random",7,0.1,24,"N","N",0,0,0,0,"WF",3998,100,NA,99,"RIRO","N",NA,NA,39
49,"random",8,0.5,24,"N","N",0,0,0,0,"WF, NM",3998,100,NA,99,"RIRO","N",NA,NA,39
49,"random",9,0,24,"N","N",0,0,0,0,"NM",3998,100,NA,98,"RIRO","N",NA,NA,39
49,"random",10,0,24,"N","N",0,0,0,0,"NM",3998,100,NA,98,"RIRO","N",NA,NA,39
49,"random",11,0,24,"N","N",0,0,0,0,"scale",3998,100,NA,99,"RIRO","N",NA,NA,39
49,"random",12,0,24,"N","N",0,0,0,0,"lean, crushed under log, NM",3998,100,NA,99,"RIRO","N",NA,NA,39
49,"random",13,0,24,"N","N",0,0,0,0,"NM, WF",3998,100,NA,98,"RIRO","N",NA,NA,39
49,"random",14,0.4,24,"N","N",1,0,0,0,"Dio moth, swelling, peeling, small pitch dots, JEC phone 12:09pm.",3998,100,NA,93,"RIRO","N",NA,NA,39
49,"random",15,132.5,24,"N","N",0,0,0,0,"flag could be mist, cones",3998,100,NA,96,"RIRO","N",NA,NA,39
49,"random",16,9.8,24,"N","N",0,0,0,0,"multiple leaders",3998,100,NA,99,"RIRO","N",NA,NA,39
49,"random",17,83.6,24,"DEPO","DEPO",0,0,0,0,"broke, SD, wood borers, actual MPB in gallery",3998,100,NA,0,"RIRO","N",NA,NA,39
49,"random",18,0,24,"N","N",0,0,0,0,"Height 1m if standing straight. Crook, crushed by CADE",3998,100,NA,92,"RIRO","N",NA,NA,39
49,"random",19,0,24,"N","N",0,0,0,0,"WF",3998,100,NA,94,"RIRO","N",NA,NA,39
49,"random",20,0.6,24,"N","N",0,0,0,0,"WF, NM",3998,100,NA,94,"RIRO","N",NA,NA,39
49,"random",21,37.6,24,"N","N",0,0,0,0,"crook, no cones",3998,100,NA,99,"RIRO","N",NA,NA,39
49,"random",22,0,24,"N","N",0,0,0,0,"NM, WF",3998,100,NA,96,"RIRO","N",NA,NA,39
49,"random",23,87.8,24,"N","N",0,0,0,0,"Btop, mech, woodpecker in sunken area of bole",3998,100,NA,92,"RIRO","N",NA,NA,39
49,"random",24,148.1,24,"Y","Y",0,0,0,0,"SD, broke, wood borer, too old to assess",3998,100,NA,0,"RIRO","N",NA,NA,39
49,"random",25,94.7,24,"DEPO","DEPO",0,0,0,0,"cryptoporus, SD, too old to assess, wood borer",3998,100,NA,0,"RIRO","N",NA,NA,39
49,"random",26,108.4,24,"DEPO","DEPO",0,0,0,0,"wood borer, SD, cryptoporus, too old to assess",3998,100,NA,0,"RIRO","N",NA,NA,39
49,"random",27,0,24,"N","N",0,0,0,0,"NM",3998,100,NA,96,"RIRO","N",NA,NA,39
49,"random",28,0,24,"N","N",0,0,0,0,"DBH 0.4 and Height 1.6 if standing straight. NM, crushed under log",3998,100,NA,96,"RIRO","N",NA,NA,39
49,"random",29,6.3,24,"N","N",0,0,0,0,"few old flags, mech",3998,100,NA,85,"RIRO","N",NA,NA,39
49,"random",30,4.1,24,"N","N",0,0,0,0,"old Dtop, multiple leaders, mech, lichen, lean",3998,100,NA,88,"RIRO","N",NA,NA,39
49,"random",31,63.2,24,"N","N",0,0,0,0,"cones",3998,100,NA,99,"RIRO","N",NA,NA,39
49,"random",32,98.7,24,"N","N",0,0,1,0,"1 sus active branch canker. Sheeting pitch, yellowing, TMD phone 2:32pm - Red pitching, looks like fire scar, but no FS on nearby trees. Prob. dying top.",3998,100,NA,93,"RIRO","N",NA,NA,39
49,"random",33,0,24,"N","N",0,0,0,0,"1 sus inactive branch canker. WF, scale, diomoth",3998,100,NA,96,"RIRO","N",NA,NA,39
49,"random",34,79.3,24,"N","N",0,0,0,0,"no cones",3998,100,NA,99,"RIRO","N",NA,NA,39
49,"random",35,1.4,24,"N","N",0,0,0,0,"NM, WF",3998,100,NA,97,"RIRO","N",NA,NA,39
49,"random",36,18.3,24,"N","N",0,0,0,0,"mech",3998,100,NA,99,"RIRO","N",NA,NA,39
49,"random",37,0,24,"N","N",0,0,0,0,NA,3998,100,NA,93,"RIRO","N",NA,NA,39
49,"random",38,0,24,"N","N",0,0,0,0,"NM, WF",3998,100,NA,97,"RIRO","N",NA,NA,39
49,"random",39,98.9,24,"N","N",0,0,0,0,"SD, 2 growing together, too old to assess, broke, combined DBH",3998,100,NA,0,"RIRO","N",NA,NA,39
5,"highseverity",1,101.6,18.9,NA,NA,NA,NA,NA,NA,"WB, bark peeling, tall fire scar",6264,50,40,0,"N","N","N","N",5
50,"high severity",1,NA,31,"N","N",0,0,0,0,"no cones",3940,50,30,99,"RINE_RIRO",NA,NA,NA,40
50,"high severity",2,NA,31,"N","N",0,0,0,0,"baby cones",3940,50,30,99,"RINE_RIRO",NA,NA,NA,40
50,"high severity",3,NA,31,"N","N",0,0,0,0,"no cones",3940,50,30,98,"RINE_RIRO",NA,NA,NA,40
50,"high severity",4,0,31,"N","N",0,0,0,0,NA,3940,50,30,99,"RINE_RIRO",NA,NA,NA,40
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,"random",1,89.2,1,"N","N",0,0,0,0,"small holes - possible weevil. Healthy, a couple flaglets",5076,170,40,99,NA,NA,NA,NA,41
54,"random",2,100.3,1,"N","N",0,0,0,0,"healthy, couple flaglets",5076,170,40,99,NA,NA,NA,NA,41
54,"random",3,95.9,1,"N","N",0,0,0,0,"flaglets, cone, suppressed, old dead top, multiple leaders",5076,170,40,93,NA,NA,NA,NA,41
54,"random",4,116.2,1,"N","N",0,0,0,0,"cones, tertiary flaglets",5076,170,40,96,NA,NA,NA,NA,41
54,"random",5,92.6,1,"N","N",0,0,0,0,"no cones",5076,170,40,97,NA,NA,NA,NA,41
54,"random",6,65.3,1,"N","N",0,0,0,0,"no cones",5076,170,40,97,NA,NA,NA,NA,41
54,"random",7,30.7,1,"N","N",0,0,0,0,NA,5076,170,40,0,NA,NA,NA,NA,41
54,"random",8,99.5,1,"N","N",0,0,0,0,"woodpecker hole healing, 1 cone",5076,170,40,98,NA,NA,NA,NA,41
54,"random",9,37.6,1,"N","N",0,0,0,0,"in clump of 3 ABCO, multiple leaders, 2 suspicious branches, 1 sus bole, no cones",5076,170,40,80,NA,NA,NA,NA,41
54,"random",10,60.9,1,"N","N",0,0,0,1,"flag 1 darker bark, only 30 percent of full canopy (sparse). Very old infection, too old to assess most symptoms",5076,170,40,90,NA,NA,NA,NA,41
